"variable","countyfips","year","value"
"JOBSI0C","89","1997",9469.47497401806
"JOBSI0C","91","1997",1728.40028877478
"JOBSI0C","93","1997",3236.98984995581
"JOBSI0C","95","1997",2131.47070771139
"JOBSI0C","97","1997",19062.2885282548
"JOBSI0C","99","1997",7159.53887009234
"JOBSI0C","101","1997",62760.056972241
"JOBSI0C","103","1997",3384.78569266694
"JOBSI0C","105","1997",4886.51851432636
"JOBSI0C","107","1997",14599.1280906427
"JOBSI0C","109","1997",2530.54258180748
"JOBSI0C","111","1997",307.476724003165
"JOBSI0C","113","1997",5395.02520908718
"JOBSI0C","115","1997",1304.54212708908
"JOBSI0C","117","1997",20527.4061435504
"JOBSI0C","119","1997",8847.9349673787
"JOBSI0C","121","1997",2502.32171295875
"JOBSI0C","123","1997",78498.5810300489
"JOBSI0C","125","1997",5113.09482283034
"JOBSI0C","500","1997",1433460.97260004
"JOBSI0C","3","1998",8630.97993708673
"JOBSI0C","7","1998",4426.65356156113
"JOBSI0C","9","1998",2269.98098058449
"JOBSI0C","11","1998",2321.7426450383
"JOBSI0C","15","1998",7798.97887739952
"JOBSI0C","17","1998",1243.10790291713
"JOBSI0C","19","1998",3621.45363759418
"JOBSI0C","21","1998",2428.63280346258
"JOBSI0C","23","1998",1051.17041773461
"JOBSI0C","25","1998",1205.89308331229
"JOBSI0C","27","1998",1262.06729414648
"JOBSI0C","29","1998",10290.9373198276
"JOBSI0C","33","1998",682.500270613753
"JOBSI0C","37","1998",31746.4779602334
"JOBSI0C","39","1998",4911.05681506899
"JOBSI0C","41","1998",290177.16785018
"JOBSI0C","43","1998",16245.2328229468
"JOBSI0C","45","1998",22619.4339502244
"JOBSI0C","47","1998",4751.55307889133
"JOBSI0C","49","1998",8175.3575296358
"JOBSI0C","51","1998",9686.83365174808
"JOBSI0C","53","1998",395.545252906689
"JOBSI0C","55","1998",3044.79414069114
"JOBSI0C","57","1998",721.800158445719
"JOBSI0C","61","1998",908.819301015805
"JOBSI0C","63","1998",4249.11762239399
"JOBSI0C","65","1998",2691.8068874237
"JOBSI0C","67","1998",26241.176588355
"JOBSI0C","69","1998",138543.190686729
"JOBSI0C","71","1998",6568.85167948208
"JOBSI0C","73","1998",2756.09543669619
"JOBSI0C","75","1998",10170.7986755859
"JOBSI0C","77","1998",60230.6724048298
"JOBSI0C","79","1998",519.463745784267
"JOBSI0C","81","1998",6080.23639384746
"JOBSI0C","83","1998",11515.0627730639
"JOBSI0C","85","1998",16136.0500343807
"JOBSI0C","87","1998",13549.1585079254
"JOBSI0C","89","1998",9442.98313789336
"JOBSI0C","91","1998",1817.62855128332
"JOBSI0C","93","1998",3545.93022927051
"JOBSI0C","95","1998",2158.84800118457
"JOBSI0C","97","1998",19195.7621291721
"JOBSI0C","99","1998",7395.58969614303
"JOBSI0C","101","1998",65110.6876198529
"JOBSI0C","103","1998",3394.03385081625
"JOBSI0C","105","1998",5062.95441765064
"JOBSI0C","107","1998",15566.4913601413
"JOBSI0C","109","1998",2620.42337336055
"JOBSI0C","111","1998",338.325182288653
"JOBSI0C","113","1998",5692.41199448395
"JOBSI0C","115","1998",1285.32619911498
"JOBSI0C","117","1998",21422.9079074692
"JOBSI0C","119","1998",8860.12997842275
"JOBSI0C","121","1998",2467.90512823991
"JOBSI0C","123","1998",81812.230578356
"JOBSI0C","125","1998",5148.01307554819
"JOBSI0C","500","1998",1490853.89364727
"JOBSI0C","3","1999",8744.0268244815
"JOBSI0C","7","1999",4768.30835514449
"JOBSI0C","9","1999",2293.20615679876
"JOBSI0C","11","1999",2271.5597916326
"JOBSI0C","15","1999",8116.66190834195
"JOBSI0C","17","1999",1204.01981313945
"JOBSI0C","19","1999",3770.35671772178
"JOBSI0C","21","1999",2505.70150195072
"JOBSI0C","23","1999",1043.03728398477
"JOBSI0C","25","1999",1459.09232395361
"JOBSI0C","27","1999",1309.59133911555
"JOBSI0C","29","1999",10483.4813744603
"JOBSI0C","33","1999",730.639984937254
"JOBSI0C","37","1999",32986.6169790768
"JOBSI0C","39","1999",5498.58762493283
"JOBSI0C","41","1999",299598.222358508
"JOBSI0C","43","1999",16662.8549456665
"JOBSI0C","45","1999",24219.0945539405
"JOBSI0C","47","1999",5156.16880401573
"JOBSI0C","49","1999",8418.2528570502
"JOBSI0C","51","1999",9877.09235651524
"JOBSI0C","53","1999",393.502327577077
"JOBSI0C","55","1999",2931.49310967421
"JOBSI0C","57","1999",745.81491620488
"JOBSI0C","61","1999",886.439989669161
"JOBSI0C","63","1999",4401.47594231655
"JOBSI0C","65","1999",2636.81386735251
"JOBSI0C","67","1999",26746.5498230672
"JOBSI0C","69","1999",143391.739049832
"JOBSI0C","71","1999",6626.74042014587
"JOBSI0C","73","1999",2850.3440561452
"JOBSI0C","75","1999",10570.9398851569
"JOBSI0C","77","1999",62297.6952932293
"JOBSI0C","79","1999",514.925893436049
"JOBSI0C","81","1999",6135.41446658067
"JOBSI0C","83","1999",11831.7362115308
"JOBSI0C","85","1999",16664.2227651822
"JOBSI0C","87","1999",13657.8406573388
"JOBSI0C","89","1999",9194.90713769216
"JOBSI0C","91","1999",1897.42187186755
"JOBSI0C","93","1999",3696.35323772778
"JOBSI0C","95","1999",2192.75954766752
"JOBSI0C","97","1999",19086.4885560513
"JOBSI0C","99","1999",7532.69443589617
"JOBSI0C","101","1999",65923.3123808877
"JOBSI0C","103","1999",3406.63693100397
"JOBSI0C","105","1999",5228.2001493627
"JOBSI0C","107","1999",16071.0774943082
"JOBSI0C","109","1999",2619.07122143947
"JOBSI0C","111","1999",343.947023465047
"JOBSI0C","113","1999",5980.81671026519
"JOBSI0C","115","1999",1276.22509868405
"JOBSI0C","117","1999",22203.8897676726
"JOBSI0C","119","1999",8960.29387346865
"JOBSI0C","121","1999",2473.65784538085
"JOBSI0C","123","1999",85083.3078031147
"JOBSI0C","125","1999",5220.1341469239
"JOBSI0C","500","1999",1545122.35470037
"JOBSI0C","3","2000",9176.55480853636
"JOBSI0C","7","2000",5170.16066102238
"JOBSI0C","9","2000",2273.18364745144
"JOBSI0C","11","2000",2142.92360945646
"JOBSI0C","15","2000",8499.17714029483
"JOBSI0C","17","2000",1243.1120876142
"JOBSI0C","19","2000",3874.03274431042
"JOBSI0C","21","2000",2503.1128500829
"JOBSI0C","23","2000",1099.11697502893
"JOBSI0C","25","2000",1518.29577920292
"JOBSI0C","27","2000",1472.99779494125
"JOBSI0C","29","2000",11139.339345374
"JOBSI0C","33","2000",754.351007603081
"JOBSI0C","37","2000",35245.9371047823
"JOBSI0C","39","2000",5958.01611473899
"JOBSI0C","41","2000",314636.128518791
"JOBSI0C","43","2000",17580.3051661387
"JOBSI0C","45","2000",26093.6659323896
"JOBSI0C","47","2000",6037.75378085951
"JOBSI0C","49","2000",8887.35123671769
"JOBSI0C","51","2000",10259.97912271
"JOBSI0C","53","2000",447.517166701047
"JOBSI0C","55","2000",2950.69830810072
"JOBSI0C","57","2000",785.819080570664
"JOBSI0C","61","2000",946.047224578072
"JOBSI0C","63","2000",4385.89236705892
"JOBSI0C","65","2000",2568.54583812568
"JOBSI0C","67","2000",27943.7845432965
"JOBSI0C","69","2000",154579.580466968
"JOBSI0C","71","2000",7115.65639574089
"JOBSI0C","73","2000",3007.95445943817
"JOBSI0C","75","2000",11291.0138510693
"JOBSI0C","77","2000",66054.9024834165
"JOBSI0C","79","2000",582.99743296593
"JOBSI0C","81","2000",6224.70053680821
"JOBSI0C","83","2000",11860.8551548112
"JOBSI0C","85","2000",17651.1101899459
"JOBSI0C","87","2000",13734.0886567257
"JOBSI0C","89","2000",8967.80384675225
"JOBSI0C","91","2000",2112.85708882294
"JOBSI0C","93","2000",3972.26166438796
"JOBSI0C","95","2000",2282.50597140175
"JOBSI0C","97","2000",20133.011608694
"JOBSI0C","99","2000",7219.02315173358
"JOBSI0C","101","2000",66253.9337437496
"JOBSI0C","103","2000",3656.92635133058
"JOBSI0C","105","2000",5635.09873783926
"JOBSI0C","107","2000",17427.809898193
"JOBSI0C","109","2000",2466.22619360167
"JOBSI0C","111","2000",333.341843105935
"JOBSI0C","113","2000",6387.1229398625
"JOBSI0C","115","2000",1259.07854237768
"JOBSI0C","117","2000",23205.1310404612
"JOBSI0C","119","2000",9342.02064452821
"JOBSI0C","121","2000",2417.38390902605
"JOBSI0C","123","2000",92149.8073301372
"JOBSI0C","125","2000",5380.46385235702
"JOBSI0C","500","2000",1633260.09711457
